,GENE_ID,GENE_NAME,GENE_POSLEFT,GENE_POSRIGHT,GENE_STRAND
2927,ECK120002945,citT,645117,646580,reverse
2928,ECK120002946,citG,646631,647509,reverse
2929,ECK120002947,citX,647484,648035,reverse
2930,ECK120002948,citF,648039,649571,reverse
2931,ECK120002949,citE,649582,650490,reverse
2932,ECK120002950,citD,650487,650783,reverse
2933,ECK120002951,citC,650798,651856,reverse
2934,ECK120002952,dpiB,652235,653893,forward
2935,ECK120002953,dpiA,653862,654542,forward
2936,ECK120002954,dcuC,654583,655968,reverse
2937,ECK120002955,ybeM_2,658255,658818,forward
2938,ECK120002956,cobC,669296,669907,reverse
2939,ECK120002957,nadD,669931,670572,reverse
2940,ECK120002958,ybeQ,675570,676547,reverse
2941,ECK120002959,ybeR,676711,677418,forward
2942,ECK120002960,djlB,677415,678842,forward
2943,ECK120002961,ybeT,678852,679406,reverse
2944,ECK120002962,ybeU,679508,680215,forward
2945,ECK120002963,djlC,680212,681663,forward
2946,ECK120002964,hscC,681723,683393,reverse
2947,ECK120002965,rihA,683477,684412,reverse
2948,ECK120002966,gltI,686839,687747,reverse
2949,ECK120002967,insH-3,687997,689013,reverse
2950,ECK120002968,ybeX,690906,691784,reverse
2951,ECK120002969,ybeY,691874,692341,reverse
2952,ECK120002970,ybeZ,692338,693378,reverse
2953,ECK120002971,miaB,693531,694955,reverse
2954,ECK120002972,ubiF,695101,696276,forward
2955,ECK120002973,chiP,708334,709740,forward
2956,ECK120002974,chiQ,709790,710116,forward
2957,ECK120002975,ybfP,715412,715906,forward
2958,ECK120002976,ybfO,734220,735653,forward
2959,ECK120002977,ybfL,736900,737961,forward
2960,ECK120002978,dtpD,741075,742556,reverse
2961,ECK120002979,ybgI,742827,743570,forward
2962,ECK120002980,pxpB,743593,744249,forward
2963,ECK120002981,pxpC,744243,745175,forward
2964,ECK120002982,pxpA,745165,745899,forward
2965,ECK120002983,nei,745935,746726,forward
2966,ECK120002984,abrB,746723,747769,reverse
2967,ECK120002985,ybgO,747921,748982,reverse
2968,ECK120002986,ybgP,748979,749707,reverse
2969,ECK120002987,ybgQ,749722,752169,reverse
2970,ECK120002988,b0725,758464,758724,forward
2971,ECK120002989,valZ,781068,781143,forward
2972,ECK120002990,lysY,781147,781222,forward
2973,ECK120002991,lysZ,781369,781444,forward
2974,ECK120002992,lysQ,781577,781652,forward
2975,ECK120002993,zitB,783882,784823,reverse
2976,ECK120002994,ybgS,784937,785317,reverse
2977,ECK120002995,modE,793856,794644,reverse
2978,ECK120002996,acrZ,794773,794922,forward
2979,ECK120002997,pgl,798586,799581,forward
2980,ECK120002998,ybhD,799622,800575,reverse
2981,ECK120002999,ybhH,800759,801811,forward
2982,ECK120003000,ybhI,801887,803320,forward
2983,ECK120003001,ybhJ,803503,805764,forward
2984,ECK120003002,ybhK,815739,816647,reverse
2985,ECK120003003,ybhL,819884,820588,forward
2986,ECK120003004,ybhM,820793,821506,forward
2987,ECK120003005,ybhN,821542,822498,reverse
2988,ECK120003006,clsB,822498,823739,reverse
2989,ECK120003007,ybhP,823736,824497,reverse
2990,ECK120003008,ybhQ,824630,825040,forward
2991,ECK120003009,ybhR,825002,826108,reverse
2992,ECK120003010,ybhS,826119,827252,reverse
2993,ECK120003011,ybhF,827245,828981,reverse
2994,ECK120003012,ybhG,828974,829972,reverse
2995,ECK120003013,ybiX,838530,839207,reverse
2996,ECK120003014,fiu,839249,841531,reverse
2997,ECK120003015,mcbA,841796,842056,reverse
2998,ECK120003016,rlmF,842332,843258,forward
2999,ECK120003017,ybiO,843255,845480,reverse
3000,ECK120003018,opgE,851014,852597,reverse
3001,ECK120003019,yliL,852671,852940,forward
3002,ECK120003020,mntR,853183,853650,forward
3003,ECK120003021,ybiR,853647,854765,forward
3004,ECK120003022,ldtB,854824,855744,reverse
3005,ECK120003023,ybiT,855963,857555,forward
3006,ECK120003024,ybiU,857796,859061,reverse
3007,ECK120003025,ybiV,859213,860028,reverse
3008,ECK120003026,ybiW,860174,862606,reverse
3009,ECK120003027,ybiY,862612,863511,reverse
3010,ECK120003028,fsaA,863642,864304,forward
3011,ECK120003029,gsiA,867520,869391,forward
3012,ECK120003030,gsiB,869411,870949,forward
3013,ECK120003031,gsiC,870967,871887,forward
3014,ECK120003032,gsiD,871890,872801,forward
3015,ECK120003033,pdeI,872979,875327,forward
3016,ECK120003034,dgcI,875335,876663,forward
3017,ECK120003035,rimO,876710,878035,reverse
3018,ECK120003036,bssR,878248,878631,forward
3019,ECK120003037,yliI,878742,879857,forward
3020,ECK120003038,gstB,879854,880480,reverse
3021,ECK120003039,ybjG,882792,883388,reverse
3022,ECK120003040,mdfA,883673,884905,forward
3023,ECK120003041,ybjH,884946,885230,reverse
3024,ECK120003042,ybjI,885316,886131,reverse
3025,ECK120003043,ybjJ,886131,887339,reverse
3026,ECK120003044,rcdA,887423,887959,forward
3027,ECK120003045,ybjL,888134,889819,reverse
3028,ECK120003046,ybjM,890089,890466,forward
3029,ECK120003047,ybjN,892957,893433,forward
3030,ECK120003048,ybjO,897989,898477,forward
3031,ECK120003049,rlmC,898518,899645,forward
3032,ECK120003050,ybjP,903952,904467,reverse
3033,ECK120003051,ybjQ,904593,904916,forward
3034,ECK120003052,amiD,904913,905743,forward
3035,ECK120003053,ybjS,905740,906753,reverse
3036,ECK120003054,ybjT,906852,908282,reverse
3037,ECK120003055,ltaE,908293,909294,reverse
3038,ECK120003056,hcr,911182,912150,reverse
3039,ECK120003057,hcp,912162,913814,reverse
3040,ECK120003058,lysO,913958,914857,reverse
3041,ECK120003059,ybjD,916473,918131,forward
3042,ECK120003060,ybjX,918128,919120,reverse
3043,ECK120003061,macA,919235,920350,forward
3044,ECK120003062,macB,920347,922293,forward
3045,ECK120003063,clpS,922913,923233,forward
3046,ECK120003064,ftsK,933224,937213,forward
3047,ECK120003065,lolA,937372,937983,forward
3048,ECK120003066,ycaM,947229,948659,forward
3049,ECK120003067,ycaN,948660,949568,reverse
3050,ECK120003068,ycaO,954872,956632,reverse
3051,ECK120003069,ycaP,956762,957454,forward
3052,ECK120003070,ycaL,960264,961028,forward
3053,ECK120003071,ycaQ,969389,970621,forward
3054,ECK120003072,ycaR,970673,970855,forward
3055,ECK120003073,ycbJ,971752,972645,forward
3056,ECK120003074,ycbK,983075,983623,forward
3057,ECK120003075,gloC,983650,984297,forward
3058,ECK120003076,ssuC,994041,994832,reverse
3059,ECK120003077,ssuD,994843,995988,reverse
3060,ECK120003078,ssuA,995985,996944,reverse
3061,ECK120003079,ssuE,996937,997512,reverse
3062,ECK120003080,elfA,997868,998407,forward
3063,ECK120003081,elfD,998490,999191,forward
3064,ECK120003082,elfC,999216,1001816,forward
3065,ECK120003083,elfG,1001807,1002877,forward
3066,ECK120003084,ycbU,1002889,1003431,forward
3067,ECK120003085,ycbV,1003439,1003954,forward
3068,ECK120003086,zapC,1005952,1006494,forward
3069,ECK120003087,ycbX,1006491,1007600,reverse
3070,ECK120003088,rlmL,1007844,1009952,forward
3071,ECK120003089,uup,1009964,1011871,forward
3072,ECK120003090,pqiA,1012001,1013254,forward
3073,ECK120003091,pqiB,1013259,1014899,forward
3074,ECK120003092,pqiC,1014896,1015459,forward
3075,ECK120003093,ycbZ,1016539,1018299,reverse
3076,ECK120003094,sxy,1021138,1021767,forward
3077,ECK120003095,yccS,1021730,1023883,reverse
3078,ECK120003096,yccF,1023902,1024348,reverse
3079,ECK120003097,mgsA,1026557,1027015,reverse
3080,ECK120003098,yccT,1027111,1027773,reverse
3081,ECK120003099,yccU,1027946,1028359,forward
3082,ECK120003100,hspQ,1028404,1028721,reverse
3083,ECK120003101,rlmI,1028779,1029969,reverse
3084,ECK120003102,yccX,1030064,1030342,forward
3085,ECK120003103,etp,1044230,1044676,reverse
3086,ECK120003104,gfcE,1044664,1045803,reverse
3087,ECK120003105,gfcD,1045849,1047945,reverse
3088,ECK120003106,gfcC,1047945,1048691,reverse
3089,ECK120003107,gfcB,1048688,1049332,reverse
3090,ECK120003108,gfcA,1049439,1049744,reverse
3091,ECK120003109,insB-4,1050027,1050530,forward
3092,ECK120003110,cspH,1050963,1051175,reverse
3093,ECK120003111,cspG,1051461,1051673,forward
3094,ECK120003112,ymcE,1051847,1052077,forward
3095,ECK120003113,yccM,1052289,1053362,reverse
3096,ECK120003114,torS,1053434,1056178,reverse
3097,ECK120003115,torT,1056261,1057289,forward
3098,ECK120003116,ycdF,1067918,1068148,forward
3099,ECK120003117,rutG,1068511,1069839,reverse
3100,ECK120003118,rutF,1069860,1070354,reverse
3101,ECK120003119,rutE,1070365,1070955,reverse
3102,ECK120003120,rutD,1070965,1071765,reverse
3103,ECK120003121,rutC,1071773,1072159,reverse
3104,ECK120003122,rutB,1072171,1072863,reverse
3105,ECK120003123,rutA,1072863,1074011,reverse
3106,ECK120003124,efeU_1,1081356,1081466,forward
3107,ECK120003125,efeO,1082243,1083370,forward
3108,ECK120003126,pgaD,1086106,1086519,reverse
3109,ECK120003127,pgaC,1086521,1087846,reverse
3110,ECK120003128,pgaB,1087839,1089857,reverse
3111,ECK120003129,pgaA,1089866,1092289,reverse
3112,ECK120003130,dgcT,1092876,1094234,forward
3113,ECK120003131,insF-4,1094275,1095141,reverse
3114,ECK120003132,insE-4,1095138,1095437,reverse
3115,ECK120003133,ymdE,1095544,1095846,forward
3116,ECK120003134,ycdU,1095843,1096829,forward
3117,ECK120003135,ghrA,1097886,1098824,forward
3118,ECK120003136,ycdX,1098879,1099616,forward
3119,ECK120003137,ycdY,1099640,1100194,forward
3120,ECK120003138,ycdZ,1100296,1100787,forward
3121,ECK120003139,csgG,1100851,1101684,reverse
3122,ECK120003140,csgF,1101711,1102127,reverse
3123,ECK120003141,csgE,1102152,1102541,reverse
3124,ECK120003142,csgD,1102546,1103196,reverse
3125,ECK120003143,csgB,1103951,1104406,forward
3126,ECK120003144,csgC,1104961,1105293,forward
3127,ECK120003145,ymdA,1105414,1105725,forward
3128,ECK120003146,ymdB,1105820,1106353,forward
3129,ECK120003147,clsC,1106355,1107776,forward
3130,ECK120003148,opgC,1107784,1108941,reverse
3131,ECK120003149,b1052,1114211,1114309,reverse
3132,ECK120003150,yceJ,1118480,1119046,reverse
3133,ECK120003151,yceO,1119307,1119447,reverse
3134,ECK120003152,solA,1119468,1120586,reverse
3135,ECK120003153,bssS,1120701,1120955,reverse
3136,ECK120003154,dinI,1121242,1121487,reverse
3137,ECK120003155,mdtH,1124118,1125326,reverse
3138,ECK120003156,yceM,1126806,1127729,forward
3139,ECK120003157,murJ,1127839,1129374,forward
3140,ECK120003158,flgN,1129414,1129830,reverse
3141,ECK120003159,yceQ,1144502,1144822,forward
3142,ECK120003160,ycfL,1162247,1162624,forward
3143,ECK120003161,lpoB,1162638,1163279,forward
3144,ECK120003162,thiK,1163260,1164084,forward
3145,ECK120003163,nagZ,1164095,1165120,forward
3146,ECK120003164,ycfP,1165143,1165685,forward
3147,ECK120003165,comR,1168200,1168832,reverse
3148,ECK120003166,bhsA,1169073,1169330,forward
3149,ECK120003167,ldtC,1169412,1170374,reverse
3150,ECK120003168,ycfT,1174092,1175165,reverse
3151,ECK120003169,lolC,1175427,1176626,forward
3152,ECK120003170,lolD,1176619,1177320,forward
3153,ECK120003171,lolE,1177320,1178564,forward
3154,ECK120003172,nagK,1178593,1179504,forward
3155,ECK120003173,cobB,1179520,1180359,forward
3156,ECK120003174,ycfZ,1180479,1181267,reverse
3157,ECK120003175,ymfA,1181264,1181725,reverse
3158,ECK120003176,nudJ,1193827,1194288,reverse
3159,ECK120003177,rluE,1194298,1194951,reverse
3160,ECK120003178,ymfD,1196867,1197532,reverse
3161,ECK120003179,ymfE,1197533,1198237,reverse
3162,ECK120003180,xisE,1200787,1201032,reverse
3163,ECK120003181,ymfH,1201069,1201380,reverse
3164,ECK120003182,ymfI,1201497,1201838,forward
3165,ECK120003183,ymfJ,1201776,1202084,reverse
3166,ECK120003184,ymfK,1202259,1202933,reverse
3167,ECK120003185,ymfT,1203024,1203224,forward
3168,ECK120003186,ymfL,1203268,1203825,forward
3169,ECK120003187,ymfM,1203822,1204160,forward
3170,ECK120003188,ymfN,1204170,1205537,forward
3171,ECK120003189,ymfR,1205549,1205731,forward
3172,ECK120003190,beeE,1205731,1206204,forward
3173,ECK120003191,jayE,1206131,1206922,forward
3174,ECK120003192,ymfQ,1206913,1207497,forward
3175,ECK120003193,tfaP,1208132,1208545,forward
3176,ECK120003194,stfE,1209119,1209655,reverse
3177,ECK120003195,iraM,1211680,1212003,reverse
3178,ECK120003196,ycgX,1212703,1213107,reverse
3179,ECK120003197,bluR,1213328,1214059,reverse
3180,ECK120003198,bluF,1214264,1215475,reverse
3181,ECK120003199,ycgZ,1215789,1216025,forward
3182,ECK120003200,ymgA,1216068,1216340,forward
3183,ECK120003201,ariR,1216369,1216635,forward
3184,ECK120003202,ymgC,1216748,1216996,forward
3185,ECK120003203,pdeG,1217328,1218851,forward
3186,ECK120003204,ycgH_1,1219601,1221121,forward
3187,ECK120003205,ycgH_2,1221206,1222222,forward
3188,ECK120003206,ymgD,1222305,1222634,reverse
3189,ECK120003207,ymgG,1222644,1222988,reverse
3190,ECK120003208,ycgI,1223695,1223907,forward
3191,ECK120003209,ycgJ,1226600,1226968,forward
3192,ECK120003210,pliG,1227071,1227472,reverse
3193,ECK120003211,ycgL,1227681,1228007,forward
3194,ECK120003212,ycgM,1228079,1228738,forward
3195,ECK120003213,ycgN,1228815,1229276,forward
3196,ECK120003214,hlyE,1229483,1230394,reverse
3197,ECK120003215,cvrA,1240335,1242071,reverse
3198,ECK120003216,ldcA,1242166,1243080,reverse
3199,ECK120003217,emtA,1243180,1243791,forward
3200,ECK120003218,ycgR,1243793,1244527,reverse
3201,ECK120003219,ymgE,1244728,1244982,forward
3202,ECK120003220,ycgY,1245160,1245600,forward
3203,ECK120003221,dhaL,1249125,1249757,reverse
3204,ECK120003222,dhaK,1249768,1250838,reverse
3205,ECK120003223,dhaR,1251066,1252985,forward
3206,ECK120003224,ycgV,1253085,1255952,reverse
3207,ECK120003225,ychQ,1266924,1267316,forward
3208,ECK120003226,ychS,1286709,1286984,forward
3209,ECK120003227,ychG_1,1294968,1295198,reverse
3210,ECK120003228,yciU,1306821,1307150,reverse
3211,ECK120003229,yciV,1323220,1324101,forward
3212,ECK120003230,yciO,1324098,1324718,forward
3213,ECK120003231,yciQ,1324746,1326641,forward
3214,ECK120003232,lapA,1340243,1340551,forward
3215,ECK120003233,yciT,1343597,1344346,reverse
3216,ECK120003234,pdeR,1344757,1346742,reverse
3217,ECK120003235,yciW,1348980,1350107,reverse
3218,ECK120003236,ycjD,1351407,1351760,reverse
3219,ECK120003237,ymjA,1357423,1357668,reverse
3220,ECK120003238,puuP,1357802,1359187,reverse
3221,ECK120003239,puuA,1359490,1360908,reverse
3222,ECK120003240,puuD,1361120,1361884,forward
3223,ECK120003241,puuE,1365550,1366815,forward
3224,ECK120003242,ycjM,1370216,1371895,forward
3225,ECK120003243,ycjN,1371909,1373201,forward
3226,ECK120003244,ycjO,1373222,1374103,forward
3227,ECK120003245,ycjP,1374090,1374932,forward
3228,ECK120003246,ycjQ,1374963,1376015,forward
3229,ECK120003247,ycjR,1376034,1376822,forward
3230,ECK120003248,ycjS,1376832,1377887,forward
3231,ECK120003249,ycjT,1377884,1380151,forward
3232,ECK120003250,ycjU,1380148,1380807,forward
3233,ECK120003251,ycjV,1380821,1381789,forward
3234,ECK120003252,ompG,1381947,1382852,forward
3235,ECK120003253,ycjW,1382963,1383961,reverse
3236,ECK120003254,ycjX,1384117,1385514,forward
3237,ECK120003255,tpx,1388305,1388811,reverse
3238,ECK120003256,ycjG,1388930,1389895,forward
3239,ECK120003257,mpaA,1389870,1390598,reverse
3240,ECK120003258,ycjY,1390933,1391853,reverse
3241,ECK120003259,pgrR,1391991,1392890,forward
3242,ECK120003260,mppA,1393227,1394840,forward
3243,ECK120003261,ynaI,1394891,1395922,reverse
3244,ECK120003262,insH-4,1396076,1397092,forward
3245,ECK120003263,ynaJ,1397365,1397622,forward
3246,ECK120003264,abgB,1401810,1403255,reverse
3247,ECK120003265,abgA,1403255,1404565,reverse
3248,ECK120003266,abgR,1404741,1405649,forward
3249,ECK120003267,smrA,1405979,1406542,forward
3250,ECK120003268,dgcM,1406563,1407795,reverse
3251,ECK120003269,zntB,1408050,1409033,forward
3252,ECK120003270,ttcA,1411013,1411948,reverse
3253,ECK120003271,intR,1412000,1413235,reverse
3254,ECK120003272,xisR,1413237,1413452,reverse
3256,ECK120003274,ydaG,1419322,1419456,reverse
3257,ECK120003275,racR,1419765,1420241,reverse
3258,ECK120003276,ydaS,1420365,1420661,forward
3259,ECK120003277,ydaT,1420684,1421106,forward
3260,ECK120003278,ydaU,1421119,1421976,forward
3261,ECK120003279,ydaV,1421983,1422729,forward
3262,ECK120003280,ydaW,1422752,1423312,forward
3263,ECK120003281,rzpR,1423345,1423644,forward
3264,ECK120003282,b1364,1425178,1425459,forward
3265,ECK120003283,ynaK,1425377,1425640,forward
3266,ECK120003284,ydaY,1425621,1425980,forward
3268,ECK120003286,ynaA,1426454,1427482,forward
3269,ECK120003287,lomR_1,1427458,1427613,forward
3270,ECK120003288,insH-5,1427746,1428726,reverse
3271,ECK120003289,lomR_2,1428814,1428984,forward
3272,ECK120003290,stfR,1429049,1432411,forward
3273,ECK120003291,tfaR,1432411,1432986,forward
3274,ECK120003292,pinR,1433084,1433674,reverse
3275,ECK120003293,ynaE,1433991,1434224,reverse
3276,ECK120003294,uspF,1435185,1435619,reverse
3277,ECK120003295,ompN,1435760,1436893,reverse
3278,ECK120003296,ydbK,1437260,1440784,reverse
3279,ECK120003297,hslJ,1441321,1441743,reverse
3280,ECK120003298,ydbH,1443051,1445690,forward
3281,ECK120003299,ynbE,1445687,1445872,forward
3282,ECK120003300,ydbL,1445880,1446206,forward
3283,ECK120003301,feaR,1446378,1447283,reverse
3284,ECK120003302,paaZ,1451597,1453642,reverse
3285,ECK120003303,paaA,1453927,1454856,forward
3286,ECK120003304,paaB,1454868,1455155,forward
3287,ECK120003305,paaC,1455164,1455910,forward
3288,ECK120003306,paaD,1455925,1456422,forward
3289,ECK120003307,paaE,1456430,1457500,forward
3290,ECK120003308,paaF,1457497,1458264,forward
3291,ECK120003309,paaG,1458264,1459052,forward
3292,ECK120003310,paaH,1459054,1460481,forward
3293,ECK120003311,paaI,1460471,1460893,forward
3294,ECK120003312,paaJ,1460893,1462098,forward
3295,ECK120003313,paaK,1462125,1463438,forward
3296,ECK120003314,paaX,1463539,1464489,forward
3297,ECK120003315,paaY,1464471,1465061,forward
3298,ECK120003316,ydbA_1,1465392,1467950,forward
3299,ECK120003317,insD-2,1467921,1468826,reverse
3300,ECK120003318,insC-2,1468784,1469149,reverse
3301,ECK120003319,insI-2,1469358,1470509,forward
3302,ECK120003320,ynbA,1477621,1478226,forward
3303,ECK120003321,ynbB,1478226,1479122,forward
3304,ECK120003322,ynbC,1479138,1480895,forward
3305,ECK120003323,ynbD,1480909,1482201,forward
3306,ECK120003324,azoR,1482255,1482860,reverse
3307,ECK120003325,hrpA,1483061,1486963,forward
3308,ECK120003326,mokB,1491962,1492129,reverse
3309,ECK120003327,ydcI,1494148,1495071,reverse
3310,ECK120003328,ydcJ,1495288,1496631,forward
3312,ECK120003330,ydcK,1499469,1500449,reverse
3313,ECK120003331,ydcL,1502457,1503125,forward
3314,ECK120003332,insQ,1503717,1504865,forward
3315,ECK120003333,ydcO,1504905,1506080,reverse
3316,ECK120003334,sutR,1506172,1506708,forward
3317,ECK120003335,rlhA,1506781,1508742,forward
3318,ECK120003336,yncJ,1508834,1509064,reverse
3320,ECK120003338,hicB,1509508,1509924,forward
3321,ECK120003339,ydcR,1510003,1511409,forward
3322,ECK120003340,ydcS,1511654,1512799,forward
3323,ECK120003341,ydcT,1512817,1513830,forward
3324,ECK120003342,ydcU,1513831,1514772,forward
3325,ECK120003343,ydcV,1514762,1515556,forward
3326,ECK120003344,patD,1515578,1517002,forward
3327,ECK120003345,ortT,1517389,1517562,forward
3328,ECK120003346,ydcY,1517648,1517881,forward
3329,ECK120003347,ydcZ,1517882,1518331,reverse
3330,ECK120003348,mnaT,1518328,1518846,reverse
3331,ECK120003349,curA,1519027,1520064,forward
3332,ECK120003350,mcbR,1520262,1520927,forward
3333,ECK120003351,yncD,1520963,1523065,reverse
3334,ECK120003352,yncE,1523307,1524368,forward
3335,ECK120003353,ansP,1524481,1525980,reverse
3336,ECK120003354,yncG,1526247,1526864,forward
3337,ECK120003355,yncH,1526940,1527152,forward
3338,ECK120003356,yncI,1530586,1531332,forward
3339,ECK120003357,yncM,1531376,1531576,forward
3340,ECK120003358,yddH,1533282,1533851,reverse
3341,ECK120003359,nhoA,1534024,1534869,forward
3342,ECK120003360,yddJ,1544384,1544719,reverse
