,PROMOTER_ID,PROMOTER_NAME,POS_1,SIGMA_FACTOR,PROMOTER_STRAND,BOX_10_LEFT,BOX_10_RIGHT,BOX_35_LEFT,BOX_35_RIGHT
4336,ECK125236062,TSS_534,434604.0,unknown,forward,,,,
4337,ECK125236063,TSS_535,434974.0,unknown,forward,,,,
4338,ECK125236064,TSS_536,436581.0,unknown,forward,,,,
4339,ECK125236065,TSS_537,438284.0,unknown,reverse,,,,
4340,ECK125236066,TSS_538 (cluster),439919.0,unknown,reverse,,,,
4341,ECK125236067,TSS_539,441469.0,unknown,forward,,,,
4342,ECK125236068,TSS_540,443792.0,unknown,reverse,,,,
4343,ECK125236069,TSS_541 (cluster),444555.0,unknown,reverse,,,,
4344,ECK125236070,TSS_542 (cluster),444561.0,unknown,reverse,,,,
4345,ECK125236071,TSS_543,444600.0,unknown,forward,,,,
4346,ECK125236072,TSS_544,444603.0,unknown,forward,,,,
4347,ECK125236073,TSS_546,447668.0,unknown,reverse,,,,
4348,ECK125236074,TSS_547,448138.0,unknown,reverse,,,,
4349,ECK125236075,TSS_548 (cluster),448146.0,unknown,reverse,,,,
4350,ECK125236076,TSS_549,448244.0,unknown,reverse,,,,
4351,ECK125236077,TSS_550 (cluster),448247.0,unknown,reverse,,,,
4352,ECK125236078,TSS_551,448549.0,unknown,reverse,,,,
4353,ECK125236079,TSS_552,448681.0,unknown,reverse,,,,
4354,ECK125236080,TSS_553,449899.0,unknown,reverse,,,,
4355,ECK125236081,TSS_555,454207.0,unknown,reverse,,,,
4356,ECK125236082,TSS_557 (cluster),454351.0,unknown,forward,,,,
4357,ECK125236083,TSS_558,454423.0,unknown,forward,,,,
4358,ECK125236084,TSS_559,454425.0,unknown,forward,,,,
4359,ECK125236085,TSS_561,454664.0,unknown,forward,,,,
4360,ECK125236086,TSS_563,454999.0,unknown,forward,,,,
4361,ECK125236087,TSS_564,455004.0,unknown,forward,,,,
4362,ECK125236088,TSS_565 (cluster),455007.0,unknown,forward,,,,
4363,ECK125236089,TSS_566,455378.0,unknown,forward,,,,
4364,ECK125236090,TSS_567,455382.0,unknown,forward,,,,
4365,ECK125236091,TSS_568,455792.0,unknown,forward,,,,
4366,ECK125236092,TSS_569 (cluster),456551.0,unknown,forward,,,,
4367,ECK125236093,TSS_570,456560.0,unknown,forward,,,,
4368,ECK125236094,TSS_572,456594.0,unknown,forward,,,,
4369,ECK125236095,TSS_573,456597.0,unknown,forward,,,,
4370,ECK125236096,TSS_575,456643.0,unknown,forward,,,,
4371,ECK125236097,TSS_576,457052.0,unknown,forward,,,,
4372,ECK125236098,TSS_577 (cluster),457151.0,unknown,forward,,,,
4373,ECK125236099,TSS_578,457171.0,unknown,forward,,,,
4374,ECK125236100,TSS_580,457296.0,unknown,forward,,,,
4375,ECK125236101,TSS_581,458066.0,unknown,reverse,,,,
4376,ECK125236102,TSS_582,458197.0,unknown,forward,,,,
4377,ECK125236103,TSS_583,458293.0,unknown,forward,,,,
4378,ECK125236104,TSS_584,458768.0,unknown,forward,,,,
4379,ECK125236105,TSS_585,458780.0,unknown,forward,,,,
4380,ECK125236106,TSS_586,458803.0,unknown,forward,,,,
4381,ECK125236107,TSS_587,458809.0,unknown,forward,,,,
4382,ECK125236108,TSS_589,458867.0,unknown,forward,,,,
4383,ECK125236109,TSS_590,458974.0,unknown,forward,,,,
4384,ECK125236110,TSS_592,461391.0,unknown,forward,,,,
4385,ECK125236111,TSS_593,461393.0,unknown,forward,,,,
4386,ECK125236112,TSS_595 (cluster),461430.0,unknown,forward,,,,
4387,ECK125236113,TSS_596 (cluster),461433.0,unknown,forward,,,,
4388,ECK125236114,TSS_597 (cluster),461436.0,unknown,forward,,,,
4389,ECK125236115,TSS_598,461441.0,unknown,forward,,,,
4390,ECK125236116,TSS_599,461445.0,unknown,forward,,,,
4391,ECK125236117,TSS_600,461451.0,unknown,forward,,,,
4392,ECK125236118,TSS_601,461455.0,unknown,forward,,,,
4393,ECK125236119,TSS_602,461459.0,unknown,forward,,,,
4394,ECK125236120,TSS_603,461478.0,unknown,forward,,,,
4395,ECK125236121,TSS_604 (cluster),461543.0,unknown,forward,,,,
4396,ECK125236122,TSS_605,461552.0,unknown,forward,,,,
4397,ECK125236123,TSS_606 (cluster),461851.0,unknown,forward,,,,
4398,ECK125236124,TSS_607 (cluster),467382.0,unknown,forward,,,,
4399,ECK125236125,TSS_608,468357.0,unknown,forward,,,,
4400,ECK125236126,TSS_609,472557.0,unknown,forward,,,,
4401,ECK125236127,TSS_610,476448.0,unknown,forward,,,,
4402,ECK125236128,TSS_611,478612.0,unknown,reverse,,,,
4403,ECK125236129,TSS_612,478642.0,unknown,reverse,,,,
4404,ECK125236130,TSS_613,480423.0,unknown,reverse,,,,
4405,ECK125236131,TSS_614,480431.0,unknown,reverse,,,,
4406,ECK125236132,TSS_615 (cluster),480436.0,unknown,reverse,,,,
4407,ECK125236133,TSS_616,480795.0,unknown,reverse,,,,
4408,ECK125236134,TSS_617,482380.0,unknown,reverse,,,,
4409,ECK125236135,TSS_618,482514.0,unknown,reverse,,,,
4410,ECK125236136,TSS_619,482517.0,unknown,reverse,,,,
4411,ECK125236137,TSS_620,482528.0,unknown,reverse,,,,
4412,ECK125236138,TSS_621,483377.0,unknown,reverse,,,,
4413,ECK125236139,TSS_622,483477.0,unknown,reverse,,,,
4414,ECK125236140,TSS_623 (cluster),485648.0,unknown,reverse,,,,
4415,ECK125236141,TSS_624,485663.0,unknown,reverse,,,,
4416,ECK125236142,TSS_625,485716.0,unknown,forward,,,,
4417,ECK125236143,TSS_626 (cluster),485980.0,unknown,reverse,,,,
4418,ECK125236144,TSS_627,486041.0,unknown,reverse,,,,
4419,ECK125236145,TSS_628,486086.0,unknown,reverse,,,,
4420,ECK125236146,TSS_629,487911.0,unknown,forward,,,,
4421,ECK125236147,TSS_630,488317.0,unknown,forward,,,,
4422,ECK125236148,TSS_631,489636.0,unknown,forward,,,,
4423,ECK125236149,TSS_633,493064.0,unknown,forward,,,,
4424,ECK125236150,TSS_634,493071.0,unknown,forward,,,,
4425,ECK125236151,TSS_635 (cluster),493804.0,unknown,forward,,,,
4426,ECK125236152,TSS_636,494018.0,unknown,forward,,,,
4427,ECK125236153,TSS_637 (cluster),494051.0,unknown,forward,,,,
4428,ECK125236154,TSS_638,495076.0,unknown,forward,,,,
4429,ECK125236155,TSS_639,495082.0,unknown,forward,,,,
4430,ECK125236156,TSS_640,495090.0,unknown,forward,,,,
4431,ECK125236157,TSS_641,497133.0,unknown,forward,,,,
4432,ECK125236158,TSS_642,499566.0,unknown,forward,,,,
4433,ECK125236159,TSS_643,499570.0,unknown,forward,,,,
4434,ECK125236160,TSS_644,504883.0,unknown,forward,,,,
4435,ECK125236161,TSS_645,504888.0,unknown,forward,,,,
4436,ECK125236162,TSS_646,507216.0,unknown,reverse,,,,
4437,ECK125236163,TSS_647,507236.0,unknown,reverse,,,,
4438,ECK125236164,TSS_648,507241.0,unknown,reverse,,,,
4439,ECK125236165,TSS_649,508097.0,unknown,reverse,,,,
4440,ECK125236166,TSS_650,511367.0,unknown,reverse,,,,
4441,ECK125236167,TSS_651,511370.0,unknown,reverse,,,,
4442,ECK125236168,TSS_652,511395.0,unknown,reverse,,,,
4443,ECK125236169,TSS_654,511413.0,unknown,reverse,,,,
4444,ECK125236170,TSS_655,513563.0,unknown,forward,,,,
4445,ECK125236171,TSS_656,513566.0,unknown,forward,,,,
4446,ECK125236172,TSS_657,513642.0,unknown,forward,,,,
4447,ECK125236173,TSS_658 (cluster),513647.0,unknown,forward,,,,
4448,ECK125236174,TSS_659 (cluster),515825.0,unknown,reverse,,,,
4449,ECK125236175,TSS_661,518264.0,unknown,reverse,,,,
4450,ECK125236176,TSS_662 (cluster),518306.0,unknown,reverse,,,,
4451,ECK125236177,TSS_663,518661.0,unknown,reverse,,,,
4452,ECK125236178,TSS_664,519797.0,unknown,reverse,,,,
4453,ECK125236179,TSS_665,526934.0,unknown,forward,,,,
4454,ECK125236180,TSS_666,531253.0,unknown,reverse,,,,
4455,ECK125236181,TSS_667 (cluster),532964.0,unknown,forward,,,,
4456,ECK125236182,TSS_668,532972.0,unknown,forward,,,,
4457,ECK125236183,TSS_669,532977.0,unknown,forward,,,,
4458,ECK125236184,TSS_670,532983.0,unknown,forward,,,,
4459,ECK125236185,TSS_671,533637.0,unknown,forward,,,,
4460,ECK125236186,TSS_672,534816.0,unknown,forward,,,,
4461,ECK125236187,TSS_673,534825.0,unknown,forward,,,,
4462,ECK125236188,TSS_674 (cluster),554360.0,unknown,reverse,,,,
4463,ECK125236189,TSS_675,554367.0,unknown,reverse,,,,
4464,ECK125236190,TSS_676,554460.0,unknown,reverse,,,,
4465,ECK125236191,TSS_677 (cluster),554490.0,unknown,reverse,,,,
4466,ECK125236192,TSS_678,554492.0,unknown,reverse,,,,
4467,ECK125236193,TSS_679,557596.0,unknown,reverse,,,,
4468,ECK125236194,TSS_681,564377.0,unknown,forward,,,,
4469,ECK125236195,TSS_682,566013.0,unknown,reverse,,,,
4470,ECK125236196,TSS_683,571937.0,unknown,forward,,,,
4471,ECK125236197,TSS_684,575744.0,unknown,reverse,,,,
4472,ECK125236198,TSS_685,576858.0,unknown,forward,,,,
4473,ECK125236199,TSS_686,582219.0,unknown,reverse,,,,
4474,ECK125236200,TSS_687,584165.0,unknown,forward,,,,
4475,ECK125236201,TSS_688,585378.0,unknown,reverse,,,,
4476,ECK125236202,TSS_689,585380.0,unknown,reverse,,,,
4477,ECK125236203,TSS_690 (cluster),585383.0,unknown,reverse,,,,
4478,ECK125236204,TSS_691,585398.0,unknown,reverse,,,,
4479,ECK125236205,TSS_692,585408.0,unknown,reverse,,,,
4480,ECK125236206,TSS_693,585420.0,unknown,reverse,,,,
4481,ECK125236207,TSS_694,585594.0,unknown,reverse,,,,
4482,ECK125236208,TSS_695 (cluster),585659.0,unknown,reverse,,,,
4483,ECK125236209,TSS_697,595461.0,unknown,reverse,,,,
4484,ECK125236210,TSS_698,595574.0,unknown,forward,,,,
4485,ECK125236211,TSS_699 (cluster),595588.0,unknown,forward,,,,
4486,ECK125236212,TSS_700,595625.0,unknown,forward,,,,
4487,ECK125236213,TSS_701 (cluster),595826.0,unknown,forward,,,,
4488,ECK125236214,TSS_702,596004.0,unknown,forward,,,,
4489,ECK125236215,TSS_703,596425.0,unknown,forward,,,,
4490,ECK125236216,TSS_704,596427.0,unknown,forward,,,,
4491,ECK125236217,TSS_705,596430.0,unknown,forward,,,,
4492,ECK125236218,TSS_706,596539.0,unknown,forward,,,,
4493,ECK125236219,TSS_707,596568.0,unknown,forward,,,,
4494,ECK125236220,TSS_708,596571.0,unknown,forward,,,,
4495,ECK125236221,TSS_709,596810.0,unknown,forward,,,,
4496,ECK125236222,TSS_710 (cluster),596903.0,unknown,forward,,,,
4497,ECK125236223,TSS_711,596918.0,unknown,forward,,,,
4498,ECK125236224,TSS_712 (cluster),596941.0,unknown,forward,,,,
4499,ECK125236225,TSS_713,596946.0,unknown,forward,,,,
4500,ECK125236226,TSS_714,597240.0,unknown,forward,,,,
4501,ECK125236227,TSS_715,597483.0,unknown,forward,,,,
4502,ECK125236228,TSS_716,597539.0,unknown,forward,,,,
4503,ECK125236229,TSS_717,597541.0,unknown,forward,,,,
4504,ECK125236230,TSS_718,599136.0,unknown,forward,,,,
4505,ECK125236231,TSS_719,600284.0,unknown,forward,,,,
4506,ECK125236232,TSS_720,604684.0,unknown,reverse,,,,
4507,ECK125236233,TSS_722,605482.0,unknown,reverse,,,,
4508,ECK125236234,TSS_724,629856.0,unknown,forward,,,,
4509,ECK125236235,TSS_725,629858.0,unknown,forward,,,,
4510,ECK125236236,TSS_726,629865.0,unknown,forward,,,,
4511,ECK125236237,TSS_727,629905.0,unknown,forward,,,,
4512,ECK125236238,TSS_729,637288.0,unknown,forward,,,,
4513,ECK125236239,TSS_730,638601.0,unknown,reverse,,,,
4514,ECK125236240,TSS_731,638629.0,unknown,forward,,,,
4515,ECK125236241,TSS_732,638782.0,unknown,reverse,,,,
4516,ECK125236242,TSS_733 (cluster),638831.0,unknown,forward,,,,
4517,ECK125236243,TSS_734 (cluster),638834.0,unknown,forward,,,,
4518,ECK125236244,TSS_735,638918.0,unknown,forward,,,,
4519,ECK125236245,TSS_737,638966.0,unknown,forward,,,,
4520,ECK125236246,TSS_738,638974.0,unknown,forward,,,,
4521,ECK125236247,TSS_739,639004.0,unknown,forward,,,,
4522,ECK125236248,TSS_740,639027.0,unknown,forward,,,,
4523,ECK125236249,TSS_741,639070.0,unknown,forward,,,,
4524,ECK125236250,TSS_742,639766.0,unknown,forward,,,,
4525,ECK125236251,TSS_743 (cluster),640123.0,unknown,forward,,,,
4526,ECK125236252,TSS_744,640189.0,unknown,forward,,,,
4527,ECK125236253,TSS_746,642181.0,unknown,forward,,,,
4528,ECK125236254,TSS_747,643027.0,unknown,forward,,,,
4529,ECK125236255,TSS_749,656023.0,unknown,reverse,,,,
4530,ECK125236256,TSS_750,657301.0,unknown,forward,,,,
4531,ECK125236257,TSS_751,657375.0,unknown,forward,,,,
4532,ECK125236258,TSS_752,657964.0,unknown,forward,,,,
4533,ECK125236259,TSS_753,657966.0,unknown,forward,,,,
4534,ECK125236260,TSS_754 (cluster),662704.0,unknown,reverse,,,,
4535,ECK125236261,TSS_757,665332.0,unknown,reverse,,,,
4536,ECK125236262,TSS_758,665461.0,unknown,reverse,,,,
4537,ECK125236263,TSS_759,667132.0,unknown,reverse,,,,
4538,ECK125236264,TSS_760,668468.0,unknown,reverse,,,,
4539,ECK125236265,TSS_762,670902.0,unknown,reverse,,,,
4540,ECK125236266,TSS_763,671450.0,unknown,reverse,,,,
4541,ECK125236267,TSS_764,673731.0,unknown,reverse,,,,
4542,ECK125236268,TSS_765,673832.0,unknown,reverse,,,,
4543,ECK125236269,TSS_766 (cluster),674050.0,unknown,reverse,,,,
4544,ECK125236270,TSS_767,674222.0,unknown,reverse,,,,
4545,ECK125236271,TSS_768,674835.0,unknown,reverse,,,,
4546,ECK125236272,TSS_769,674845.0,unknown,reverse,,,,
4547,ECK125236273,TSS_770,674922.0,unknown,reverse,,,,
4548,ECK125236274,TSS_771,674937.0,unknown,forward,,,,
4549,ECK125236275,TSS_772,674941.0,unknown,forward,,,,
4550,ECK125236276,TSS_773,674976.0,unknown,reverse,,,,
4551,ECK125236277,TSS_775 (cluster),674996.0,unknown,forward,,,,
4552,ECK125236278,TSS_776,675001.0,unknown,forward,,,,
4553,ECK125236279,TSS_777 (cluster),684440.0,unknown,reverse,,,,
4554,ECK125236280,TSS_778,687847.0,unknown,reverse,,,,
4555,ECK125236281,TSS_779 (cluster),687855.0,unknown,reverse,,,,
4556,ECK125236282,TSS_780,687863.0,unknown,reverse,,,,
4557,ECK125236283,TSS_781,689004.0,unknown,reverse,,,,
4558,ECK125236284,TSS_782,691877.0,unknown,reverse,,,,
4559,ECK125236285,TSS_783,693429.0,unknown,reverse,,,,
4560,ECK125236286,TSS_784,693431.0,unknown,reverse,,,,
4561,ECK125236287,TSS_786,694991.0,unknown,reverse,,,,
4562,ECK125236288,TSS_787,695077.0,unknown,forward,,,,
4563,ECK125236289,TSS_788,695184.0,unknown,forward,,,,
4564,ECK125236290,TSS_789,695295.0,unknown,forward,,,,
4565,ECK125236291,TSS_792,700355.0,unknown,reverse,,,,
4566,ECK125236292,TSS_793,701039.0,unknown,reverse,,,,
4567,ECK125236293,TSS_794,701340.0,unknown,reverse,,,,
4568,ECK125236294,TSS_795,701360.0,unknown,reverse,,,,
4569,ECK125236295,TSS_796,701362.0,unknown,reverse,,,,
4570,ECK125236296,TSS_797,701364.0,unknown,reverse,,,,
4571,ECK125236297,TSS_798,701606.0,unknown,reverse,,,,
4572,ECK125236298,TSS_799,701647.0,unknown,reverse,,,,
4573,ECK125236299,TSS_801,702710.0,unknown,reverse,,,,
4574,ECK125236300,TSS_802,703631.0,unknown,reverse,,,,
4575,ECK125236301,TSS_803 (cluster),703638.0,unknown,reverse,,,,
4576,ECK125236302,TSS_804,703655.0,unknown,reverse,,,,
4577,ECK125236303,TSS_805 (cluster),703711.0,unknown,reverse,,,,
4578,ECK125236304,TSS_806,703828.0,unknown,forward,,,,
4579,ECK125236305,TSS_809,706078.0,unknown,forward,,,,
4580,ECK125236306,TSS_810,706086.0,unknown,forward,,,,
4581,ECK125236307,TSS_811,706185.0,unknown,forward,,,,
4582,ECK125236308,TSS_812,706250.0,unknown,reverse,,,,
4583,ECK125236309,TSS_813,710473.0,unknown,reverse,,,,
4584,ECK125236310,TSS_814,710482.0,unknown,reverse,,,,
4585,ECK125236311,TSS_815,710700.0,unknown,reverse,,,,
4586,ECK125236312,TSS_816,710711.0,unknown,reverse,,,,
4587,ECK125236313,TSS_817,710713.0,unknown,reverse,,,,
4588,ECK125236314,TSS_820,710828.0,unknown,reverse,,,,
4589,ECK125236315,TSS_821,711001.0,unknown,reverse,,,,
4590,ECK125236316,TSS_822,712843.0,unknown,reverse,,,,
4591,ECK125236317,TSS_823,712851.0,unknown,forward,,,,
4592,ECK125236318,TSS_824 (cluster),712916.0,unknown,forward,,,,
4593,ECK125236319,TSS_825,713180.0,unknown,forward,,,,
4594,ECK125236320,TSS_826,713441.0,unknown,forward,,,,
4595,ECK125236321,TSS_827,721772.0,unknown,reverse,,,,
4596,ECK125236322,TSS_828 (cluster),729071.0,unknown,forward,,,,
4597,ECK125236323,TSS_830,729088.0,unknown,forward,,,,
4598,ECK125236324,TSS_831,734988.0,unknown,forward,,,,
4599,ECK125236325,TSS_833,742669.0,unknown,reverse,,,,
4600,ECK125236326,TSS_835 (cluster),743357.0,unknown,forward,,,,
4601,ECK125236327,TSS_836,743410.0,unknown,forward,,,,
4602,ECK125236328,TSS_837,747325.0,unknown,reverse,,,,
4603,ECK125236329,TSS_838,747803.0,unknown,reverse,,,,
4604,ECK125236330,TSS_839,754683.0,unknown,reverse,,,,
4605,ECK125236331,TSS_840,755805.0,unknown,forward,,,,
4606,ECK125236332,TSS_841,755883.0,unknown,forward,,,,
4607,ECK125236333,TSS_842,756352.0,unknown,forward,,,,
4608,ECK125236334,TSS_843 (cluster),758036.0,unknown,forward,,,,
4609,ECK125236335,TSS_844 (cluster),758044.0,unknown,forward,,,,
4610,ECK125236336,TSS_845,758063.0,unknown,forward,,,,
4611,ECK125236337,TSS_846,758585.0,unknown,forward,,,,
4612,ECK125236338,TSS_847,761388.0,unknown,forward,,,,
4613,ECK125236339,TSS_848 (cluster),761444.0,unknown,forward,,,,
4614,ECK125236340,TSS_849,761455.0,unknown,forward,,,,
4615,ECK125236341,TSS_850,761476.0,unknown,forward,,,,
4616,ECK125236342,TSS_851,761724.0,unknown,forward,,,,
4617,ECK125236343,TSS_852,761850.0,unknown,forward,,,,
4618,ECK125236344,TSS_853 (cluster),762415.0,unknown,forward,,,,
4619,ECK125236345,TSS_854 (cluster),762749.0,unknown,forward,,,,
4620,ECK125236346,TSS_855,762984.0,unknown,forward,,,,
4621,ECK125236347,TSS_856,762991.0,unknown,forward,,,,
4622,ECK125236348,TSS_857,763299.0,unknown,forward,,,,
4623,ECK125236349,TSS_858,764187.0,unknown,forward,,,,
4624,ECK125236350,TSS_859,764211.0,unknown,forward,,,,
4625,ECK125236351,TSS_860,764423.0,unknown,forward,,,,
4626,ECK125236352,TSS_861,765899.0,unknown,reverse,,,,
4627,ECK125236353,TSS_862,771280.0,unknown,forward,,,,
4628,ECK125236354,TSS_864,771302.0,unknown,forward,,,,
4629,ECK125236355,TSS_865,771369.0,unknown,forward,,,,
4630,ECK125236356,TSS_866,771383.0,unknown,forward,,,,
4631,ECK125236357,TSS_867,771385.0,unknown,forward,,,,
4632,ECK125236358,TSS_868,771778.0,unknown,forward,,,,
4633,ECK125236359,TSS_869,771784.0,unknown,forward,,,,
4634,ECK125236360,TSS_870,771797.0,unknown,forward,,,,
4635,ECK125236361,TSS_871,771799.0,unknown,forward,,,,
4636,ECK125236362,TSS_872,771802.0,unknown,forward,,,,
4637,ECK125236363,TSS_873,771808.0,unknown,forward,,,,
4638,ECK125236364,TSS_874,772115.0,unknown,forward,,,,
4639,ECK125236365,TSS_875,772368.0,unknown,forward,,,,
4640,ECK125236366,TSS_876,772487.0,unknown,forward,,,,
4641,ECK125236367,TSS_877,773190.0,unknown,forward,,,,
4642,ECK125236368,TSS_878,773198.0,unknown,forward,,,,
4643,ECK125236369,TSS_879,773312.0,unknown,forward,,,,
4644,ECK125236370,TSS_880,773782.0,unknown,forward,,,,
4645,ECK125236371,TSS_881,773787.0,unknown,forward,,,,
4646,ECK125236372,TSS_882,773945.0,unknown,forward,,,,
4647,ECK125236373,TSS_883,773948.0,unknown,forward,,,,
4648,ECK125236374,TSS_884 (cluster),773972.0,unknown,forward,,,,
4649,ECK125236375,TSS_885,774006.0,unknown,forward,,,,
4650,ECK125236376,TSS_886,774011.0,unknown,forward,,,,
4651,ECK125236377,TSS_887,774017.0,unknown,forward,,,,
4652,ECK125236378,TSS_888,774033.0,unknown,forward,,,,
4653,ECK125236379,TSS_889,774711.0,unknown,forward,,,,
4654,ECK125236380,TSS_890 (cluster),777229.0,unknown,forward,,,,
4655,ECK125236381,TSS_891,777769.0,unknown,forward,,,,
4656,ECK125236382,TSS_892,778129.0,unknown,forward,,,,
4657,ECK125236383,TSS_893,778824.0,unknown,forward,,,,
4658,ECK125236384,TSS_894,778979.0,unknown,forward,,,,
4659,ECK125236385,TSS_895,779058.0,unknown,forward,,,,
4660,ECK125236386,TSS_896,779365.0,unknown,forward,,,,
4661,ECK125236387,TSS_897,780733.0,unknown,forward,,,,
4662,ECK125236388,TSS_898,780920.0,unknown,forward,,,,
4663,ECK125236389,TSS_899 (cluster),782001.0,unknown,forward,,,,
4664,ECK125236390,TSS_900 (cluster),782008.0,unknown,forward,,,,
4665,ECK125236391,TSS_901,782056.0,unknown,forward,,,,
4666,ECK125236392,TSS_902,782098.0,unknown,forward,,,,
4667,ECK125236393,TSS_903 (cluster),782352.0,unknown,forward,,,,
4668,ECK125236394,TSS_904 (cluster),782372.0,unknown,forward,,,,
4669,ECK125236395,TSS_905,782376.0,unknown,forward,,,,
4670,ECK125236396,TSS_906 (cluster),782394.0,unknown,forward,,,,
4671,ECK125236397,TSS_907,782424.0,unknown,forward,,,,
4672,ECK125236398,TSS_908,783540.0,unknown,forward,,,,
4673,ECK125236399,TSS_909,783611.0,unknown,forward,,,,
4674,ECK125236400,TSS_910,783630.0,unknown,forward,,,,
4675,ECK125236401,TSS_911,784191.0,unknown,reverse,,,,
4676,ECK125236402,TSS_912,784253.0,unknown,reverse,,,,
4677,ECK125236403,TSS_913,784403.0,unknown,reverse,,,,
4678,ECK125236404,TSS_914,785390.0,unknown,reverse,,,,
4679,ECK125236405,TSS_915,785462.0,unknown,reverse,,,,
4680,ECK125236406,TSS_917 (cluster),785597.0,unknown,forward,,,,
4681,ECK125236407,TSS_918 (cluster),785602.0,unknown,forward,,,,
4682,ECK125236408,TSS_919,785605.0,unknown,forward,,,,
4683,ECK125236409,TSS_920 (cluster),785607.0,unknown,forward,,,,
4684,ECK125236410,TSS_921 (cluster),785612.0,unknown,forward,,,,
4685,ECK125236411,TSS_922,785622.0,unknown,forward,,,,
4686,ECK125236412,TSS_923,785768.0,unknown,forward,,,,
4687,ECK125236413,TSS_924 (cluster),785886.0,unknown,forward,,,,
4688,ECK125236414,TSS_925 (cluster),785890.0,unknown,forward,,,,
4689,ECK125236415,TSS_926,785897.0,unknown,forward,,,,
4690,ECK125236416,TSS_927,787626.0,unknown,reverse,,,,
4691,ECK125236417,TSS_928,787629.0,unknown,reverse,,,,
4692,ECK125236418,TSS_931,787682.0,unknown,reverse,,,,
4693,ECK125236419,TSS_932,788845.0,unknown,reverse,,,,
4694,ECK125236420,TSS_933,788852.0,unknown,reverse,,,,
4695,ECK125236421,TSS_934 (cluster),788855.0,unknown,reverse,,,,
4696,ECK125236422,TSS_935 (cluster),788865.0,unknown,reverse,,,,
4697,ECK125236423,TSS_936,789995.0,unknown,reverse,,,,
4698,ECK125236424,TSS_938 (cluster),798458.0,unknown,reverse,,,,
4699,ECK125236425,TSS_939,807309.0,unknown,reverse,,,,
4700,ECK125236426,TSS_940 (cluster),807324.0,unknown,reverse,,,,
4701,ECK125236427,TSS_941,809290.0,unknown,reverse,,,,
4702,ECK125236428,TSS_942 (cluster),816671.0,unknown,reverse,,,,
4703,ECK125236429,TSS_944,816830.0,unknown,forward,,,,
4704,ECK125236430,TSS_945 (cluster),816858.0,unknown,forward,,,,
4705,ECK125236431,TSS_948 (cluster),818012.0,unknown,forward,,,,
4706,ECK125236432,TSS_950,819869.0,unknown,forward,,,,
4707,ECK125236433,TSS_951 (cluster),819906.0,unknown,forward,,,,
4708,ECK125236434,TSS_952,819916.0,unknown,forward,,,,
4709,ECK125236435,TSS_953,829107.0,unknown,reverse,,,,
4710,ECK125236436,TSS_954,829469.0,unknown,reverse,,,,
4711,ECK125236437,TSS_955,829473.0,unknown,reverse,,,,
4712,ECK125236438,TSS_956,830082.0,unknown,reverse,,,,
